n = 1000
Tempo di esecuzione Modified Newton: 16.1176
n = 1000 | norma 2 di x = 5.78e+00 | f(x) = 5.7227e-19 | iter = 800 | norm grad = 1.30e-05
n = 1000 | Punto #6 | norma 2 di x = 6.83e+00 | f(x) = 7.9125e-07 | iter = 800 (norm grad = 2.09e-02)
n = 1000 | Punto #6 | norma 2 di x = 5.07e+01 | f(x) = 7.8655e-01 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #6 | norma 2 di x = 5.07e+01 | f(x) = 7.8655e-01 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #7 | norma 2 di x = 7.84e+00 | f(x) = 7.9680e-07 | iter = 800 (norm grad = 1.40e-02)
n = 1000 | Punto #7 | norma 2 di x = 7.84e+00 | f(x) = 7.9680e-07 | iter = 800 (norm grad = 1.40e-02)
n = 1000 | Punto #7 | norma 2 di x = 4.61e+01 | f(x) = 1.0551e+00 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #7 | norma 2 di x = 4.61e+01 | f(x) = 1.0551e+00 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #8 | norma 2 di x = 7.07e+00 | f(x) = 8.6655e-07 | iter = 800 (norm grad = 1.69e-02)
n = 1000 | Punto #8 | norma 2 di x = 7.07e+00 | f(x) = 8.6655e-07 | iter = 800 (norm grad = 1.69e-02)
n = 1000 | Punto #8 | norma 2 di x = 4.74e+01 | f(x) = 9.6425e-01 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #8 | norma 2 di x = 4.74e+01 | f(x) = 9.6425e-01 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #9 | norma 2 di x = 6.96e+00 | f(x) = 9.1877e-07 | iter = 800 (norm grad = 2.29e-02)
n = 1000 | Punto #9 | norma 2 di x = 6.96e+00 | f(x) = 9.1877e-07 | iter = 800 (norm grad = 2.29e-02)
n = 1000 | Punto #9 | norma 2 di x = 4.08e+01 | f(x) = 2.3002e+00 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #9 | norma 2 di x = 4.08e+01 | f(x) = 2.3002e+00 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #10 | norma 2 di x = 7.03e+00 | f(x) = 1.1271e-06 | iter = 800 (norm grad = 1.62e-02)
n = 1000 | Punto #10 | norma 2 di x = 7.03e+00 | f(x) = 1.1271e-06 | iter = 800 (norm grad = 1.62e-02)
n = 1000 | Punto #10 | norma 2 di x = 4.67e+01 | f(x) = 1.4978e+00 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #10 | norma 2 di x = 4.67e+01 | f(x) = 1.4978e+00 | iter = 800 (norm grad = 1.27e+02)
Tempo di esecuzione Modified Newton: 9.1785
n = 1000 | norma 2 di x = 5.78e+00 | f(x) = 5.7227e-19 | iter = 800 | norm grad = 1.30e-05
Tempo di esecuzione Modified Newton con precondizionamento: 9.3335
n = 1000 | norma 2 di x = 5.78e+00 | f(x) = 5.7227e-19 | iter = 800 | norm grad = 1.30e-05
Tempo di esecuzione Modified Newton con differenze finite: 15.9580
n = 1000 | norma 2 di x = 5.78e+00 | f(x) = 5.7227e-19 | iter = 800 | norm grad = 1.26e+02
Tempo di esecuzione Modified Newton con differenze finite e precondizionamento: 15.8104
n = 1000 | norma 2 di x = 5.78e+00 | f(x) = 5.7227e-19 | iter = 800 | norm grad = 1.26e+02
n = 1000 | Punto #1 | norma 2 di x = 6.95e+00 | f(x) = 1.0694e-06 | iter = 800 (norm grad = 1.82e-02)
n = 1000 | Punto #1 | norma 2 di x = 6.95e+00 | f(x) = 1.0694e-06 | iter = 800 (norm grad = 1.82e-02)
n = 1000 | Punto #1 | norma 2 di x = 5.35e+01 | f(x) = 8.5541e-01 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #1 | norma 2 di x = 5.35e+01 | f(x) = 8.5541e-01 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #2 | norma 2 di x = 6.91e+00 | f(x) = 9.5403e-07 | iter = 800 (norm grad = 1.87e-02)
n = 1000 | Punto #2 | norma 2 di x = 6.91e+00 | f(x) = 9.5403e-07 | iter = 800 (norm grad = 1.87e-02)
n = 1000 | Punto #2 | norma 2 di x = 4.87e+01 | f(x) = 7.9719e-01 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #2 | norma 2 di x = 4.87e+01 | f(x) = 7.9719e-01 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #3 | norma 2 di x = 7.50e+00 | f(x) = 9.0712e-07 | iter = 800 (norm grad = 1.60e-02)
n = 1000 | Punto #3 | norma 2 di x = 7.50e+00 | f(x) = 9.0712e-07 | iter = 800 (norm grad = 1.60e-02)
n = 1000 | Punto #3 | norma 2 di x = 4.41e+01 | f(x) = 1.1760e+00 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #3 | norma 2 di x = 4.41e+01 | f(x) = 1.1760e+00 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #4 | norma 2 di x = 8.57e+00 | f(x) = 8.3260e-07 | iter = 800 (norm grad = 1.53e-02)
n = 1000 | Punto #4 | norma 2 di x = 8.57e+00 | f(x) = 8.3260e-07 | iter = 800 (norm grad = 1.53e-02)
n = 1000 | Punto #4 | norma 2 di x = 4.76e+01 | f(x) = 8.3543e-01 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #4 | norma 2 di x = 4.76e+01 | f(x) = 8.3542e-01 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #5 | norma 2 di x = 7.47e+00 | f(x) = 1.0750e-06 | iter = 800 (norm grad = 1.66e-02)
n = 1000 | Punto #5 | norma 2 di x = 7.47e+00 | f(x) = 1.0750e-06 | iter = 800 (norm grad = 1.66e-02)
n = 1000 | Punto #5 | norma 2 di x = 5.22e+01 | f(x) = 7.8049e-01 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #5 | norma 2 di x = 5.22e+01 | f(x) = 7.8048e-01 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #6 | norma 2 di x = 7.96e+00 | f(x) = 8.9831e-07 | iter = 800 (norm grad = 1.53e-02)
n = 1000 | Punto #6 | norma 2 di x = 7.96e+00 | f(x) = 8.9831e-07 | iter = 800 (norm grad = 1.53e-02)
n = 1000 | Punto #6 | norma 2 di x = 4.73e+01 | f(x) = 6.2729e-01 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #6 | norma 2 di x = 4.73e+01 | f(x) = 6.2728e-01 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #7 | norma 2 di x = 7.61e+00 | f(x) = 8.5641e-07 | iter = 800 (norm grad = 1.61e-02)
n = 1000 | Punto #7 | norma 2 di x = 7.61e+00 | f(x) = 8.5641e-07 | iter = 800 (norm grad = 1.61e-02)
n = 1000 | Punto #7 | norma 2 di x = 4.93e+01 | f(x) = 1.2915e+00 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #7 | norma 2 di x = 4.93e+01 | f(x) = 1.2915e+00 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #8 | norma 2 di x = 7.99e+00 | f(x) = 1.0945e-06 | iter = 800 (norm grad = 1.56e-02)
n = 1000 | Punto #8 | norma 2 di x = 7.99e+00 | f(x) = 1.0945e-06 | iter = 800 (norm grad = 1.56e-02)
n = 1000 | Punto #8 | norma 2 di x = 4.77e+01 | f(x) = 6.1532e-01 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #8 | norma 2 di x = 4.77e+01 | f(x) = 6.1532e-01 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #9 | norma 2 di x = 6.95e+00 | f(x) = 8.9865e-07 | iter = 800 (norm grad = 1.81e-02)
n = 1000 | Punto #9 | norma 2 di x = 6.95e+00 | f(x) = 8.9865e-07 | iter = 800 (norm grad = 1.81e-02)
n = 1000 | Punto #9 | norma 2 di x = 4.48e+01 | f(x) = 1.3940e+00 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #9 | norma 2 di x = 4.48e+01 | f(x) = 1.3940e+00 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #10 | norma 2 di x = 7.25e+00 | f(x) = 9.6529e-07 | iter = 800 (norm grad = 1.88e-02)
n = 1000 | Punto #10 | norma 2 di x = 7.25e+00 | f(x) = 9.6529e-07 | iter = 800 (norm grad = 1.88e-02)
n = 1000 | Punto #10 | norma 2 di x = 4.77e+01 | f(x) = 8.8276e-01 | iter = 800 (norm grad = 1.27e+02)
n = 1000 | Punto #10 | norma 2 di x = 4.77e+01 | f(x) = 8.8276e-01 | iter = 800 (norm grad = 1.27e+02)
Tempo di esecuzione Nelder Mead: 0.0853
Nelder-Mead | n=10 | #1 | f(x)=7.7772e-06
Nelder-Mead | n=10 | #2 | f(x)=2.8789e-08
Nelder-Mead | n=10 | #3 | f(x)=2.9732e-05
Nelder-Mead | n=10 | #4 | f(x)=9.9851e-08
Nelder-Mead | n=10 | #5 | f(x)=7.1937e-06
Nelder-Mead | n=10 | #6 | f(x)=6.4224e-06
Nelder-Mead | n=10 | #7 | f(x)=7.1122e-05
Nelder-Mead | n=10 | #8 | f(x)=4.0889e-07
Nelder-Mead | n=10 | #9 | f(x)=1.0167e-05
Nelder-Mead | n=10 | #10 | f(x)=2.1846e-04
Tempo di esecuzione Nelder Mead: 0.1522
Nelder-Mead | n=25 | #1 | f(x)=1.7142e-03
Nelder-Mead | n=25 | #2 | f(x)=3.5062e-03
Nelder-Mead | n=25 | #3 | f(x)=7.9730e-04
Nelder-Mead | n=25 | #4 | f(x)=1.9840e-03
Nelder-Mead | n=25 | #5 | f(x)=1.5267e-02
Nelder-Mead | n=25 | #6 | f(x)=8.4170e-03
Nelder-Mead | n=25 | #7 | f(x)=5.1964e-03
Nelder-Mead | n=25 | #8 | f(x)=1.4524e-02
Nelder-Mead | n=25 | #9 | f(x)=1.5684e-02
Nelder-Mead | n=25 | #10 | f(x)=1.7919e-02
Tempo di esecuzione Nelder Mead: 1.1928
Nelder-Mead | n=50 | #1 | f(x)=6.4319e-01
Nelder-Mead | n=50 | #2 | f(x)=1.5855e-01
Nelder-Mead | n=50 | #3 | f(x)=9.7181e-02
Nelder-Mead | n=50 | #4 | f(x)=8.0410e-01
Nelder-Mead | n=50 | #5 | f(x)=2.1151e-01
Nelder-Mead | n=50 | #6 | f(x)=1.8271e-01
Nelder-Mead | n=50 | #7 | f(x)=8.8994e-02
Nelder-Mead | n=50 | #8 | f(x)=1.1919e-01
Nelder-Mead | n=50 | #9 | f(x)=1.8873e-01
Nelder-Mead | n=50 | #10 | f(x)=4.6785e-01
